r_(Angstroms),rho/rho_uniforme
5.934286,0.033934
5.944127,0.041528
5.953968,0.019639
5.963810,0.033766
5.973651,0.033711
5.983492,0.047769
5.993333,0.029265
6.003175,0.028135
6.013016,0.020526
6.022857,0.043143
6.032698,0.037688
6.042540,0.034402
6.052381,0.044006
6.062222,0.048221
6.072063,0.049213
6.081905,0.046997
6.091746,0.065049
6.101587,0.058557
6.111429,0.072281
6.121270,0.078532
6.131111,0.068870
6.140952,0.051834
6.150794,0.061257
6.160635,0.112828
6.170476,0.068431
6.180317,0.138747
6.190159,0.066115
6.200000,0.090109
6.209841,0.151687
6.219683,0.137869
6.229524,0.120967
6.239365,0.109323
6.249206,0.174642
6.259048,0.161913
6.268889,0.217618
6.278730,0.186237
6.288571,0.117766
6.298413,0.288798
6.308254,0.193605
6.318095,0.365014
6.327937,0.176577
6.337778,0.317756
6.347619,0.381740
6.357460,0.470050
6.367302,0.344851
6.377143,0.591863
6.386984,0.658082
6.396825,0.791125
6.406667,1.111350
6.416508,1.147107
6.426349,1.254530
6.436190,1.701777
6.446032,2.291778
6.455873,2.415078
6.465714,3.432233
6.475556,4.109215
6.485397,4.586808
6.495238,5.332005
6.505079,6.557310
6.514921,7.555551
6.524762,8.234160
6.534603,8.362940
6.544444,10.262264
6.554286,11.681111
6.564127,9.931637
6.573968,10.068966
6.583810,10.816679
6.593651,11.456737
6.603492,10.265997
6.613333,8.769361
6.623175,8.228626
6.633016,8.046006
6.642857,7.472735
6.652698,5.797676
6.662540,4.771123
6.672381,4.725145
6.682222,3.975414
6.692063,3.282251
6.701905,2.526174
6.711746,2.572806
6.721587,2.057746
6.731429,1.680274
6.741270,1.251862
6.751111,1.272171
6.760952,1.052195
6.770794,1.011326
6.780635,0.723381
6.790476,0.593175
6.800317,0.594228
6.810159,0.567612
6.820000,0.410568
6.829841,0.382392
6.839683,0.349547
6.849524,0.303517
6.859365,0.254779
6.869206,0.273329
6.879048,0.224773
6.888889,0.165981
6.898730,0.194938
6.908571,0.214409
6.918413,0.148371
6.928254,0.134094
6.938095,0.095512
6.947937,0.130909
6.957778,0.111116
6.967619,0.099770
6.977460,0.066109
6.987302,0.066946
6.997143,0.103063
7.006984,0.111263
7.016825,0.065738
7.026667,0.060099
7.036508,0.075711
7.046349,0.088514
7.056190,0.092073
7.066032,0.063442
7.075873,0.065190
7.085714,0.077936
7.095556,0.068672
7.105397,0.088693
7.115238,0.046568
7.125079,0.056534
7.134921,0.087416
7.144762,0.090023
7.154603,0.071738
7.164444,0.058944
7.174286,0.093275
7.184127,0.082295
7.193968,0.052380
7.203810,0.090188
7.213651,0.076555
7.223492,0.187080
7.233333,0.082634
7.243175,0.156074
7.253016,0.097638
7.262857,0.282678
7.272698,0.259962
7.282540,0.184672
7.292381,0.182641
7.302222,0.244676
7.312063,0.507353
7.321905,0.312344
7.331746,0.322558
7.341587,0.370799
7.351429,0.527616
7.361270,0.607227
7.371111,0.592314
7.380952,0.682191
7.390794,0.529203
7.400635,0.800651
7.410476,0.850439
7.420317,0.911478
7.430159,1.217193
7.440000,1.313390
7.449841,1.508753
7.459683,2.175663
7.469524,2.330235
7.479365,2.513066
7.489206,3.502221
7.499048,4.243592
7.508889,4.732097
7.518730,5.439675
7.528571,5.589635
7.538413,6.295110
7.548254,7.626233
7.558095,7.393665
7.567937,7.455313
7.577778,8.109263
7.587619,8.239183
7.597460,8.698865
7.607302,7.502167
7.617143,8.348008
7.626984,7.623377
7.636825,7.508915
7.646667,6.239185
7.656508,6.013084
7.666349,5.197704
7.676190,4.680658
7.686032,4.541952
7.695873,3.073065
7.705714,2.951942
7.715556,2.502710
7.725397,2.428037
7.735238,1.659751
7.745079,1.398427
7.754921,1.265953
7.764762,0.953910
7.774603,1.098116
7.784444,0.884728
7.794286,0.588519
7.804127,0.548647
7.813968,0.577891
7.823810,0.519863
7.833651,0.408899
7.843492,0.372766
7.853333,0.310249
7.863175,0.320603
7.873016,0.382923
7.882857,0.208532
7.892698,0.229675
7.902540,0.235967
7.912381,0.235673
7.922222,0.252604
7.932063,0.189218
7.941905,0.190620
7.951746,0.120114
7.961587,0.238298
7.971429,0.156496
7.981270,0.096875
7.991111,0.155298
8.000952,0.147798
8.010794,0.174382
8.020635,0.125563
8.030476,0.145637
8.040317,0.109902
8.050159,0.133981
8.060000,0.112858
8.069841,0.112721
8.079683,0.084438
8.089524,0.106021
8.099365,0.134772
8.109206,0.052882
8.119048,0.104035
8.128889,0.071937
8.138730,0.084624
8.148571,0.049437
8.158413,0.090791
8.168254,0.071591
8.178095,0.065943
8.187937,0.062690
8.197778,0.068163
8.207619,0.045915
8.217460,0.075907
8.227302,0.038698
8.237143,0.078092
8.246984,0.034666
8.256825,0.063741
8.266667,0.056591
8.276508,0.064375
8.286349,0.037638
8.296190,0.032111
8.306032,0.053194
8.315873,0.042192
8.325714,0.056190
8.335556,0.032739
8.345397,0.038929
8.355238,0.017886
8.365079,0.055926
8.374921,0.024827
8.384762,0.048045
8.394603,0.024769
8.404444,0.048706
8.414286,0.015444
8.424127,0.053220
8.433968,0.019260
8.443810,0.046940
8.453651,0.029976
8.463492,0.047599
8.473333,0.020704
8.483175,0.049020
8.493016,0.016831
8.502857,0.044322
8.512698,0.022135
8.522540,0.035833
8.532381,0.028176
8.542222,0.031187
8.552063,0.041028
8.561905,0.040981
8.571746,0.034869
8.581587,0.050730
8.591429,0.043109
8.601270,0.045326
8.611111,0.035465
8.620952,0.042961
8.630794,0.030114
8.640635,0.044368
8.650476,0.036806
8.660317,0.039765
8.670159,0.046465
8.680000,0.050155
8.689841,0.042621
8.699683,0.044813
8.709524,0.038794
8.719365,0.048438
8.729206,0.066249
8.739048,0.043125
8.748889,0.036392
8.758730,0.045253
8.768571,0.053354
8.778413,0.053294
8.788254,0.061367
8.798095,0.045790
8.807937,0.056804
8.817778,0.080321
8.827619,0.050053
8.837460,0.055879
8.847302,0.065365
8.857143,0.055755
8.866984,0.046900
8.876825,0.087107
8.886667,0.054108
8.896508,0.043823
8.906349,0.067120
8.916190,0.085265
8.926032,0.043678
8.935873,0.079260
8.945714,0.087163
8.955556,0.066752
